66414441	9.909530352
270069998	9.649958153
516333467	9.640275801
577006606	9.566432735
559831853	9.413755385
559833304	9.311096087
441459855	8.889014797
257029019	8.552840733
318255788	8.4828364
585823784	8.145322108
253206053	8.044548003
247748931	7.8999883
275786562	7.700327308
6020	7.61594156
29986133	7.408590612
559833054	7.340715196
254508802	7.237582711
243555333	7.128020625
266664209	7.128020625
29750957	6.822617902
387583724	6.822617902
521046525	6.822617902
342556724	6.595852902
481513250	6.534235881
496445775	6.534235881
390632295	6.464819338
48555918	6.464819338
521060668	6.433618878
271678636	6.432445805
229492027	6.351489524
350135919	6.252572097
240928274	6.232715275
482400506	6.182839115
296123346	6.171192328
240811100	6.133572604
246583803	6.133572604
265009202	6.133572604
345923563	6.133572604
405769656	6.133572604
5004	6.133572604
601535337	6.133572604
476995650	5.901955575
350706114	5.887009396
272053390	5.865377787
425840115	5.845135332
601521060	5.827829453
344065721	5.720452331
553536514	5.673215951
358204992	5.624185091
354401770	5.609006866
484911177	5.577971341
229402242	5.545997223
266069562	5.545997223
573773805	5.545997223
268103721	5.439553869
232722920	5.413481158
263476696	5.413481158
246286714	5.37049567
246487953	5.37049567
339165260	5.37049567
559831503	5.37049567
221913230	5.286252256
329744974	5.286252256
480879575	5.286252256
729816077	5.286252256
256119475	5.164076552
341390545	5.104811544
230788394	5.046723977
231946982	5.046723977
235671571	5.046723977
412404476	5.046723977
424510975	5.046723977
551900162	5.046723977
552607803	5.046723977
601583639	5.046723977
341183992	5.022611572
278389672	4.986030352
235133870	4.981744262
481305903	4.946278171
408739718	4.844140083
257159602	4.825598286
431740243	4.825598286
585200711	4.825598286
321397267	4.736036765
281119158	4.708104707
279681094	4.693678488
516641410	4.68755811
256632652	4.621171573
330559017	4.621171573
376393706	4.621171573
408643784	4.621171573
467885542	4.621171573
249314681	4.556464994
556150737	4.556464994
226211252	4.543720438
339106868	4.543720438
511369218	4.543720438
235113237	4.535259972
553009428	4.524724559
229268770	4.493383778
23045896	4.493383778
241042090	4.493383778
326928108	4.493383778
339331168	4.493383778
463662217	4.484501756
264885776	4.474292946
407524124	4.4685945
311923151	4.462436102
241017646	4.431875092
284575050	4.431875092
601544065	4.431875092
344162637	4.395703371
227562772	4.342449282
309369776	4.331503463
400163881	4.324960274
1758014051	4.256281972
230060366	4.256281972
30705593	4.256281972
307938386	4.256281972
473367914	4.256281972
503713810	4.256281972
404975134	4.239425598
267091994	4.184898802
347842792	4.16159446
364725971	4.146191419
2107918006	4.115700557
255817860	4.093104415
305403768	4.093104415
483071867	4.093104415
707004274	4.093104415
279628654	4.082638306
336588667	4.024259251
350620452	4.000670999
15743	3.990640595
15859	3.965768992
228604657	3.941185679
295767862	3.941185679
424846134	3.941185679
549232283	3.941185679
552586867	3.941185679
552682688	3.941185679
55768855	3.941185679
953775039	3.941185679
327649902	3.920340255
413943352	3.883334764
413092520	3.877005087
223363314	3.869120172
1980335051	3.799489623
225905500	3.799489623
281280728	3.799489623
286684237	3.799489623
311459968	3.799489623
253286378	3.772293775
537387813	3.765552048
286270042	3.716486242
332207359	3.699364869
221613970	3.667089404
232717314	3.667089404
253584334	3.667089404
275164122	3.667089404
28760290	3.667089404
297617177	3.667089404
419840288	3.667089404
539190471	3.667089404
601406944	3.667089404
601554649	3.667089404
285796238	3.635342706
359456227	3.595283121
231271487	3.583573984
234396902	3.543156292
481044275	3.543156292
357729970	3.513407358
287735533	3.503596394
235834734	3.48941865
231440702	3.472548948
347293969	3.445809474
115053429	3.42694907
17813	3.42694907
229646242	3.42694907
229945863	3.42694907
230757434	3.42694907
254732003	3.42694907
31349737	3.42694907
331292569	3.42694907
336934841	3.42694907
394546917	3.42694907
477035326	3.42694907
552817216	3.42694907
336341913	3.395071407
481160119	3.395071407
468857788	3.317804275
477778417	3.265692026
266977589	3.248668461
8971	3.24383582
232854944	3.215127375
266259464	3.215127375
382431950	3.215127375
431592135	3.215127375
479478299	3.215127375
553963663	3.215127375
584151558	3.215127375
64325435	3.215127375
24336	3.118384872
329303079	3.118384872
504177379	3.118384872
538775903	3.118384872
307856120	3.102803679
273900577	3.087371821
470550038	3.087371821
287048208	3.062986363
345297046	3.05264884
337135073	3.041951946
1698107556	3.027097293
272419967	3.027097293
297833420	3.027097293
35122612	3.027097293
480339073	3.027097293
483192705	3.027097293
522267338	3.027097293
742523400	3.027097293
249066446	3.003619104
238672417	2.9833625
276427164	2.9833625
435804727	2.963884397
248569460	2.963069662
276008978	2.940833004
252851691	2.928896412
353237463	2.922305415
229080222	2.918126077
222986007	2.913126125
456861071	2.905302495
316095134	2.891322067
284703772	2.875175468
279630605	2.859202757
286746308	2.859202757
416890106	2.859202757
500772407	2.859202757
228585497	2.839477292
287463697	2.836680902
344148675	2.836680902
344340528	2.832960684
474741055	2.811118258
258469543	2.80718199
297059976	2.80718199
558047254	2.80718199
408786912	2.781854903
229347900	2.766870668
6305	2.756968032
246175018	2.74802524
449411417	2.729818857
2044982818	2.708471185
223523866	2.708471185
228094876	2.708471185
247980888	2.708471185
264941775	2.708471185
281406902	2.708471185
297009270	2.708471185
327650043	2.708471185
328280771	2.708471185
45165290	2.708471185
333504800	2.668999162
221907953	2.638763046
241480110	2.638763046
478360817	2.623744655
554836762	2.621879066
250659236	2.572468384
259584393	2.572468384
268106860	2.572468384
480830460	2.572468384
232486435	2.546852137
542537823	2.530049652
264757478	2.521729365
437450624	2.513462373
256721210	2.509348708
246161744	2.497086295
232795877	2.48897623
234286091	2.48897623
240076259	2.475573313
300149697	2.457607846
244101241	2.449186624
248594778	2.449186624
378509835	2.449186624
554583301	2.449186624
327073571	2.428621383
227628799	2.420151964
250062710	2.420151964
293567414	2.410622932
481272362	2.403052446
250033736	2.391783631
307845235	2.391783631
329643551	2.391783631
236400963	2.336958172
317680271	2.336958172
562653630	2.336958172
68294388	2.336958172
738504094	2.336958172
357865360	2.319226647
332550046	2.30175711
295166549	2.289213316
240032719	2.267581569
254760168	2.267581569
318968464	2.254188714
221641141	2.244245581
220867087	2.234388228
462591568	2.234388228
477522392	2.234388228
335348043	2.196849528
179257281	2.186350837
231436810	2.186350837
269760051	2.186350837
240611892	2.140302621
252900746	2.140302621
334997604	2.140302621
422339681	2.140302621
554837010	2.140302621
21421	2.131321038
229520959	2.130327661
509413708	2.127494454
428608597	2.110649744
711353986	2.096124556
557708460	2.081794884
256616447	2.05370676
265285816	2.05370676
277101631	2.05370676
313655047	2.05370676
264633262	2.037209502
249476192	2.033125916
262803572	2.012947653
237034444	1.973753202
251821435	1.973753202
335322584	1.973753202
350915209	1.973753202
333070691	1.958982389
382525239	1.945331493
249406707	1.936036242
557828851	1.936036242
335481340	1.914081362
282735939	1.859820784
338594208	1.849226014
221871310	1.830969399
263967308	1.830969399
281893144	1.830969399
438704889	1.830969399
75275781	1.830969399
475491986	1.814544402
552599243	1.766972496
410232210	1.756734134
235854955	1.746612488
341310538	1.736605595
353729414	1.728502149
291026178	1.726711537
481264981	1.726711537
240265268	1.707254453
294176870	1.707254453
429179456	1.707254453
257508508	1.695787186
322663730	1.681411229
351335288	1.6559197
246754265	1.651404129
284887251	1.651404129
301149595	1.651404129
389485974	1.651404129
242232212	1.633583216
244410685	1.616139392
261480422	1.61183597
316973499	1.599060922
304569883	1.588984507
256728635	1.569204723
328339875	1.569204723
251234742	1.549907304
268556147	1.549907304
347649695	1.549907304
542784549	1.549907304
296235118	1.533070972
250069940	1.526437598
333329279	1.526437598
249776729	1.503662639
250375210	1.503662639
250407296	1.503662639
337861088	1.503662639
382526747	1.492526195
359382792	1.481552264
481831443	1.481552264
235791851	1.477207406
228940098	1.460078019
283810425	1.460078019
306417591	1.44957099
281974470	1.439213038
380934005	1.429001034
289125596	1.418931938
325996166	1.418931938
378022280	1.418931938
447606631	1.39643776
231861691	1.380026651
253682547	1.380026651
268890000	1.380026651
345327146	1.380026651
399361955	1.380026651
248215212	1.370629289
475403160	1.352210991
230168309	1.351202165
361631432	1.348328031
229590032	1.343185094
248912097	1.343185094
275397247	1.343185094
365951492	1.343185094
552586442	1.343185094
367305681	1.334278166
352017482	1.331335224
248192288	1.329868587
329676371	1.319691379
243947316	1.308248264
267025993	1.308248264
305156998	1.282579445
337660517	1.275072989
480820517	1.275072989
256596919	1.243530018
343388981	1.243530018
327865236	1.233357885
360320704	1.223349979
343288995	1.213502375
476690879	1.213502375
332558956	1.19616859
303182697	1.187997259
283795467	1.184883948
5504	1.184883948
408095702	1.184440514
247162060	1.175640699
264021786	1.157578258
353577670	1.157578258
338909780	1.124259283
246616889	1.112692001
275612717	1.112692001
102247309	1.106561105
437060442	1.082695951
269631888	1.074008753
331026870	1.06545932
248926053	1.059834632
296106657	1.059834632
308175280	1.059834632
361333127	1.059834632
284551670	1.02729102
752163818	1.023797577
330127073	0.996679946
497957771	0.996679946
232719938	0.977263112
253336315	0.958586059
331661044	0.940607423
501008198	0.940607423
433841386	0.932830971
323912692	0.931867919
279258907	0.923288862
283556831	0.923288862
355274949	0.914865884
495821368	0.895795884
259596867	0.890492083
264828393	0.890492083
9175	0.890492083
409040054	0.874949981
370311990	0.864885765
265356339	0.859939769
284199512	0.859939769
221843354	0.854442544
247676868	0.831409664
427494954	0.817841361
395249683	0.811221574
357265939	0.807951617
257615987	0.804707858
249172758	0.791988628
263445094	0.791988628
229653955	0.779664414
392278638	0.773102097
328940285	0.767717131
350665193	0.767717131
460362498	0.767717131
232847715	0.733971836
278703336	0.730404265
354782529	0.723371983
543383339	0.723371983
346094477	0.703063494
283887444	0.700604699
293246728	0.698163014
400471347	0.693330267
420993944	0.683862437
221673528	0.674649312
